epoch,beta,lr,train_total_loss,train_recon_loss,train_mse_loss,train_ce_loss,train_kl_loss,train_contrast_loss,train_separation_loss,train_acc,train_proto_dist,train_intra_var_class_0,train_intra_var_class_1,train_intra_var_total,train_intra_var_weighted,val_total_loss,val_recon_loss,val_mse_loss,val_ce_loss,val_kl_loss,val_contrast_loss,val_separation_loss,val_acc,val_proto_dist,val_intra_var_class_0,val_intra_var_class_1,val_intra_var_total,val_intra_var_weighted
5959,1e-05,4.960893208056393e-07,2.0522604777774993,5.066375274586639e-05,5.066375274586639e-05,0.0,0.0020096879522966456,6.8406988708756975,0.0,0.0,76.0507036994251,5.012109127532592,67.38635770896806,36.19923341825033,5.399208482579505,6.615333145309705,7.828354137018323e-05,7.828354137018323e-05,0.0,0.004660589154809713,6.610594272613525,0.0,0.0,76.53409576416016,13.500747680664062,1318.0789794921875,665.7898635864258,22.327393362744736
5960,1e-05,4.960893208056393e-07,2.052260541505149,5.0675451872258075e-05,5.0675451872258075e-05,0.0,0.002009377371533418,6.840699125786296,0.0,0.0,76.0506712859494,5.015987643433812,67.39805330292918,36.2070204731815,5.403160194042488,6.615334881746094,7.829423702787608e-05,7.829423702787608e-05,0.0,0.00465993070974946,6.610596656799316,0.0,0.0,76.53400421142578,13.462301254272461,1318.1259765625,665.7941389083862,22.289525038495924
5961,1e-05,4.960893208056393e-07,2.052260652468429,5.064873838759926e-05,5.064873838759926e-05,0.0,0.002009036806303861,6.840699602623454,0.0,0.0,76.05064069667768,5.011834119263034,67.39680738058267,36.20432074992285,5.399018367380487,6.615334921079921,7.82637216616422e-05,7.82637216616422e-05,0.0,0.00465904688462615,6.610597610473633,0.0,0.0,76.53400421142578,13.511223793029785,1318.0841064453125,665.7976651191711,22.337833283234673
5962,1e-05,4.960893208056393e-07,2.052260461285481,5.066934797246555e-05,5.066934797246555e-05,0.0,0.0020086993000836455,6.840698837891661,0.0,0.0,76.0508043930942,5.013434513154773,67.39523834212584,36.20433642764031,5.400573785732571,6.615332354180282,7.826773799024522e-05,7.826773799024522e-05,0.0,0.004658383317291737,6.610595703125,0.0,0.0,76.5342025756836,13.52262020111084,1318.1414794921875,665.8320498466492,22.349540764649923
5963,1e-05,4.960893208056393e-07,2.0522604777774993,5.067165896360437e-05,5.067165896360437e-05,0.0,0.00200837296317058,6.8406988708756975,0.0,0.0,76.05094066670657,5.03171551859245,67.39577103955601,36.21374327907423,5.418774897484019,6.615330032225756,7.828712841728702e-05,7.828712841728702e-05,0.0,0.004657472483813763,6.610594272613525,0.0,0.0,76.53435516357422,13.557963371276855,1318.0562744140625,665.8071188926697,22.38406831743914
5964,1e-05,4.960893208056393e-07,2.0522607563059125,5.0650576560195154e-05,5.0650576560195154e-05,0.0,0.002008049462281831,6.8406998905180885,0.0,0.0,76.05111885319737,5.011780183516293,67.38923322199157,36.200506702753934,5.398877288678457,6.615332350556855,7.837820157874376e-05,7.837820157874376e-05,0.0,0.004656838718801737,6.610597133636475,0.0,0.0,76.53446197509766,13.52934455871582,1318.126953125,665.8281488418579,22.356121341978906
5965,1e-05,4.960893208056393e-07,2.052260532138927,5.066424517208e-05,5.066424517208e-05,0.0,0.002007706692423822,6.840699026834184,0.0,0.0,76.05114581995052,5.020639269136007,67.38988805346189,36.20526366129895,5.407731756532948,6.6153292951130425,7.829041715012863e-05,7.829041715012863e-05,0.0,0.004655778408050537,6.610595226287842,0.0,0.0,76.53448486328125,13.509693145751953,1318.0025634765625,665.7561283111572,22.335761280601822
5966,1e-05,4.960893208056393e-07,2.0522605250131303,5.0649430351869994e-05,5.0649430351869994e-05,0.0,0.0020073503977856137,6.840699092802258,0.0,0.0,76.05129629686276,5.009941133747086,67.37931537653067,36.19462825513888,5.397024698277361,6.615331034918199,7.831286347936839e-05,7.831286347936839e-05,0.0,0.004655111581087112,6.610597610473633,0.0,0.0,76.53466796875,13.510775566101074,1318.0577392578125,665.7842574119568,22.33720969121414
5967,1e-05,4.960893208056393e-07,2.052260820033562,5.065603861644819e-05,5.065603861644819e-05,0.0,0.002007031990059597,6.840700112444649,0.0,0.0,76.051359970742,5.017572277988164,67.38792903365432,36.20275065582124,5.404665168537169,6.615330423934211,7.833098788978532e-05,7.833098788978532e-05,0.0,0.00465448247268796,6.610597610473633,0.0,0.0,76.5346908569336,13.502788543701172,1318.1312255859375,665.8170070648193,22.329773909345533
5968,1e-05,4.960893208056393e-07,2.0522604376676656,5.0649539803657864e-05,5.0649539803657864e-05,0.0,0.0020067089693574613,6.840698837891661,0.0,0.0,76.05125421470775,5.030635695954086,67.3993045166621,36.214970106308094,5.417739802942796,6.615330745255051,7.833146810298786e-05,7.833146810298786e-05,0.0,0.0046538496389985085,6.610598564147949,0.0,0.0,76.5345687866211,13.483867645263672,1318.2064208984375,665.8451442718506,22.311489791766878
5969,1e-05,4.960893208056393e-07,2.052260246484717,5.06475550901229e-05,5.06475550901229e-05,0.0,0.002006368240095039,6.8406984555257635,0.0,0.0,76.05111681391259,5.025286026954402,67.40149696288361,36.21339149491901,5.412397958876974,6.615328272433544,7.835133146727458e-05,7.835133146727458e-05,0.0,0.0046527874656021595,6.610597133636475,0.0,0.0,76.53446197509766,13.512765884399414,1318.064453125,665.7886095046997,22.33923196857127
5970,1e-05,4.960893208056393e-07,2.0522604777774993,5.066648914027279e-05,5.066648914027279e-05,0.0,0.0020060138600041903,6.8406988708756975,0.0,0.0,76.05119651529566,5.030134502635927,67.39461985433485,36.21237717848538,5.417205123234218,6.615323803205683,7.828074012650177e-05,7.828074012650177e-05,0.0,0.004652203526347876,6.610593318939209,0.0,0.0,76.53460693359375,13.520228385925293,1318.17822265625,665.8492255210876,22.347413732815177
5971,1e-05,4.960893208056393e-07,2.0522606052327985,5.0660758164170516e-05,5.0660758164170516e-05,0.0,0.002005711993099492,6.840699380696893,0.0,0.0,76.05113168834427,5.010019204162861,67.41019529513422,36.21010724964854,5.397282164640135,6.615325630657026,7.836289296392351e-05,7.836289296392351e-05,0.0,0.004651564639061689,6.610595703125,0.0,0.0,76.534423828125,13.482892990112305,1318.2249755859375,665.8539342880249,22.310647270192312
5972,1e-05,4.960893208056393e-07,2.0522604376676656,5.067579885528868e-05,5.067579885528868e-05,0.0,0.0020053659362635323,6.840698743420399,0.0,0.0,76.05101664798809,5.024140822983884,67.40241526038862,36.21327804168625,5.411279457538379,6.61532824535243,7.828699745004997e-05,7.828699745004997e-05,0.0,0.0046504405327141285,6.610599517822266,0.0,0.0,76.53434753417969,13.495864868164062,1318.0731201171875,665.7844924926758,22.322503942920648
5973,1e-05,4.960893208056393e-07,2.05226041404985,5.0660267740697e-05,5.0660267740697e-05,0.0,0.0020049978265185343,6.840698743420399,0.0,0.0,76.05127432078115,5.026152381757568,67.39040509778816,36.208278739772865,5.4131933943903565,6.615323743026238,7.830670801922679e-05,7.830670801922679e-05,0.0,0.004649733193218708,6.610595703125,0.0,0.0,76.5346908569336,13.526521682739258,1318.10791015625,665.8172159194946,22.353188722478844
5974,1e-05,4.960893208056393e-07,2.0522605250131303,5.065731456035848e-05,5.065731456035848e-05,0.0,0.0020046682904480027,6.840699092802258,0.0,0.0,76.05145816907532,4.99314116958662,67.39873368819119,36.195937428888904,5.380421930490851,6.6153246137546375,7.831596303731203e-05,7.831596303731203e-05,0.0,0.004649164155125618,6.610597133636475,0.0,0.0,76.53477478027344,13.497314453125,1318.2257080078125,665.8615112304688,22.324976114523427
5975,1e-05,4.960893208056393e-07,2.052260668960448,5.0672727766832026e-05,5.0672727766832026e-05,0.0,0.0020043162530977536,6.840699508152192,0.0,0.0,76.05144231084805,5.038264786036448,67.40544941443372,36.221857100235084,5.425400863270074,6.615322133060545,7.828231900930405e-05,7.828231900930405e-05,0.0,0.004648147616535425,6.610595703125,0.0,0.0,76.53479766845703,13.561277389526367,1318.1072998046875,665.8342885971069,22.38770514605655
5976,1e-05,4.960893208056393e-07,2.0522606453426326,5.065463518279456e-05,5.065463518279456e-05,0.0,0.0020039500818456323,6.840699668591529,0.0,0.0,76.0516025281332,5.023866612679091,67.39483436459008,36.20935048863459,5.410960716542797,6.615322316283709,7.830675167497247e-05,7.830675167497247e-05,0.0,0.004647352732717991,6.610596656799316,0.0,0.0,76.53495788574219,13.50969123840332,1318.095947265625,665.8028192520142,22.3363912115239
5977,1e-05,4.960893208056393e-07,2.0522607326880973,5.0677562727081705e-05,5.0677562727081705e-05,0.0,0.002003605116293159,6.84069976306279,0.0,0.0,76.05174491959993,5.005225520755068,67.3897741711566,36.19749984595583,5.392378422212613,6.615322022364126,7.83066643634811e-05,7.83066643634811e-05,0.0,0.004646582063287497,6.610597133636475,0.0,0.0,76.53511047363281,13.538008689880371,1318.11328125,665.8256449699402,22.364634349962373
5978,1e-05,4.960893208056393e-07,2.0522604777774993,5.065499802251274e-05,5.065499802251274e-05,0.0,0.0020032771564332105,6.840699380696893,0.0,0.0,76.05183404869213,4.999005357082131,67.39219428340998,36.19559982024606,5.386211422708881,6.61532141155476,7.830540562281385e-05,7.830540562281385e-05,0.0,0.004645972512662411,6.610597133636475,0.0,0.0,76.53514862060547,13.543828010559082,1318.189697265625,665.866762638092,22.370931320809866
5979,1e-05,4.960893208056393e-07,2.0522606288506138,5.0665351378781754e-05,5.0665351378781754e-05,0.0,0.0020029336837074406,6.840699475168155,0.0,0.0,76.0518583050287,5.015004681221532,67.39124540061623,36.20312504091888,5.402105415125672,6.615317466828856,7.834115240257233e-05,7.834115240257233e-05,0.0,0.004644853062927723,6.610594272613525,0.0,0.0,76.53524017333984,13.567986488342285,1318.0303955078125,665.7991909980774,22.39384852500988
5980,1e-05,4.960893208056393e-07,2.05226041404985,5.0661521286964856e-05,5.0661521286964856e-05,0.0,0.002002574888677187,6.8406988708756975,0.0,0.0,76.05210335775568,5.021022973126576,67.3809045678609,36.200963770493736,5.4080361789712335,6.615319679993263,7.833963172743097e-05,7.833963172743097e-05,0.0,0.00464420672506094,6.610597133636475,0.0,0.0,76.53553009033203,13.534220695495605,1318.0789794921875,665.8066000938416,22.36063990250976
5981,1e-05,4.960893208056393e-07,2.052260501395315,5.067057097148667e-05,5.067057097148667e-05,0.0,0.0020022651048316868,6.8406988708756975,0.0,0.0,76.05215047638649,4.999880331174352,67.39042929637155,36.19515481377295,5.387068805978367,6.615321498138655,7.836079021217301e-05,7.836079021217301e-05,0.0,0.004643619526177645,6.610599517822266,0.0,0.0,76.53543853759766,13.491242408752441,1318.1844482421875,665.83784532547,22.318665993552408
5982,1e-05,4.960893208056393e-07,2.0522604376676656,5.0659599680159626e-05,5.0659599680159626e-05,0.0,0.0020019348803883325,6.840698998330997,0.0,0.0,76.05199721736405,5.039762190258929,67.39983657382855,36.21979938204374,5.4267297102246825,6.615315407849266,7.826728688087314e-05,7.826728688087314e-05,0.0,0.00464286794885993,6.610594272613525,0.0,0.0,76.53535461425781,13.585402488708496,1318.2022705078125,665.8938364982605,22.412309579500807
5983,1e-05,4.960893208056393e-07,2.052260501395315,5.0663465357885635e-05,5.0663465357885635e-05,0.0,0.0020015881818246863,6.840699092802258,0.0,0.0,76.05209829539052,5.035447158442562,67.38996629906647,36.21270672875451,5.422456979502651,6.615317081756075,7.823733903933316e-05,7.823733903933316e-05,0.0,0.00464171078056097,6.610597133636475,0.0,0.0,76.53551483154297,13.48534870147705,1317.989013671875,665.737181186676,22.311489871777443
5984,1e-05,4.960893208056393e-07,2.0522607326880973,5.065881536383592e-05,5.065881536383592e-05,0.0,0.0020012275644130002,6.84069976306279,0.0,0.0,76.05259730080904,5.026819186682366,67.37295850267363,36.199888844678,5.413802386139243,6.615313679409155,7.832838309695944e-05,7.832838309695944e-05,0.0,0.004641078412532806,6.610594272613525,0.0,0.0,76.53599548339844,13.537382125854492,1318.0810546875,665.8092184066772,22.363793983511094
5985,1e-05,4.960893208056393e-07,2.052260692578263,5.067342894712582e-05,5.067342894712582e-05,0.0,0.0020009280781119894,6.840699635607491,0.0,0.0,76.05279746338145,5.010537613032537,67.38448398861927,36.197510800825896,5.397635512674362,6.615315984250628,7.828815432731062e-05,7.828815432731062e-05,0.0,0.004640562459826469,6.610597133636475,0.0,0.0,76.53607940673828,13.525927543640137,1318.201171875,665.8635497093201,22.353229602715643
5986,1e-05,4.960893208056393e-07,2.052260947488861,5.064915870092521e-05,5.064915870092521e-05,0.0,0.0020005972440607597,6.840700494810546,0.0,0.0,76.05275471009463,5.02757578442533,67.38689033072164,36.20723305757349,5.414582976595411,6.615313531168795,7.833474228391424e-05,7.833474228391424e-05,0.0,0.004639493301510811,6.610595703125,0.0,0.0,76.53604888916016,13.517252922058105,1318.060302734375,665.7887778282166,22.343660566255107
5987,1e-05,4.960893208056393e-07,2.052260373940016,5.065501787898282e-05,5.065501787898282e-05,0.0,0.002000243035265439,6.840698582981063,0.0,0.0,76.0529575372794,5.015495955181694,67.37843017060338,36.196963062892536,5.402530097426213,6.6153122771575,7.820949394954368e-05,7.820949394954368e-05,0.0,0.00463884137570858,6.610595226287842,0.0,0.0,76.53630065917969,13.48132038116455,1318.1185302734375,665.799925327301,22.308365103033786
5988,1e-05,4.960893208056393e-07,2.052260541505149,5.0651371896812276e-05,5.0651371896812276e-05,0.0,0.0019999453281953103,6.840699253241595,0.0,0.0,76.05300247323821,5.022360462645768,67.3916141407448,36.206987301695285,5.409479509909761,6.615313764064922,7.826961518730968e-05,7.826961518730968e-05,0.0,0.004638360813260078,6.610597133636475,0.0,0.0,76.53627014160156,13.516291618347168,1318.2510986328125,665.8836951255798,22.34399667257224
5989,1e-05,4.960893208056393e-07,2.0522603102123664,5.0646492250483575e-05,5.0646492250483575e-05,0.0,0.001999641940719928,6.8406983610545025,0.0,0.0,76.05273287740023,5.029104936779463,67.40049233233701,36.21479863455824,5.416199662859027,6.6153099668517825,7.825636566849425e-05,7.825636566849425e-05,0.0,0.0046374378725886345,6.610594272613525,0.0,0.0,76.5360107421875,13.468512535095215,1318.1722412109375,665.8203768730164,22.2960073163932
5990,1e-05,4.960893208056393e-07,2.0522606052327985,5.0652528663917475e-05,5.0652528663917475e-05,0.0,0.0019993121140213263,6.840699380696893,0.0,0.0,76.05266965957199,5.032024014248172,67.39257189263503,36.212297953441606,5.41906913270903,6.615310238965321,7.8275625128299e-05,7.8275625128299e-05,0.0,0.004636737052351236,6.610595226287842,0.0,0.0,76.5360107421875,13.515095710754395,1318.1903076171875,665.852701663971,22.342397550446094
5991,1e-05,4.960893208056393e-07,2.05226041404985,5.06468694702365e-05,5.06468694702365e-05,0.0,0.0019990095480169425,6.8406988708756975,0.0,0.0,76.05266466890045,5.027842538346201,67.3965169607395,36.21217974954285,5.414979136354212,6.615311336965533,7.825650391168892e-05,7.825650391168892e-05,0.0,0.004635946825146675,6.610597133636475,0.0,0.0,76.53596496582031,13.491939544677734,1318.1861572265625,665.8390483856201,22.31936997554299
5992,1e-05,4.960893208056393e-07,2.052260461285481,5.065060792506125e-05,5.065060792506125e-05,0.0,0.001998657865564773,6.840698837891661,0.0,0.0,76.05279211424188,5.012078051715195,67.38284944809625,36.19746374990572,5.399198317646015,6.61530723622127,7.824380008969456e-05,7.824380008969456e-05,0.0,0.004634719807654619,6.610594272613525,0.0,0.0,76.53618621826172,13.484149932861328,1317.956787109375,665.7204685211182,22.310081172215277
5993,1e-05,4.960893208056393e-07,2.0522607563059125,5.064301017392986e-05,5.064301017392986e-05,0.0,0.0019982903239788127,6.84069998498935,0.0,0.0,76.05340141031519,5.022282773911315,67.36463481929961,36.19345879660546,5.4092305923248825,6.615308081571129,7.830590766388923e-05,7.830590766388923e-05,0.0,0.0046340725384652615,6.610595703125,0.0,0.0,76.53681182861328,13.504643440246582,1318.023193359375,665.7639183998108,22.330885320619576
5994,1e-05,4.960893208056393e-07,2.0522606052327985,5.064091833326693e-05,5.064091833326693e-05,0.0,0.0019979777197282798,6.840699380696893,0.0,0.0,76.05374298055874,5.034243213760109,67.3794132283449,36.206828221052504,5.421185844469182,6.615306256797339,7.82441275077872e-05,7.82441275077872e-05,0.0,0.004633740056306124,6.610594272613525,0.0,0.0,76.53703308105469,13.513400077819824,1318.2392578125,665.8763289451599,22.34104458211401
5995,1e-05,4.960893208056393e-07,2.0522605887407797,5.065694710930511e-05,5.065694710930511e-05,0.0,0.0019977062323605446,6.840699347712856,0.0,0.0,76.05336647561435,5.0485089506688485,67.40510676978182,36.226807860225335,5.435545698403379,6.615308652544627,7.828688831068575e-05,7.828688831068575e-05,0.0,0.004633232019841671,6.610597133636475,0.0,0.0,76.53649139404297,13.539548873901367,1318.3597412109375,665.9496450424194,22.367831636668868
5996,1e-05,4.960893208056393e-07,2.0522604376676656,5.066055662527253e-05,5.066055662527253e-05,0.0,0.0019973992390793444,6.840698710436362,0.0,0.0,76.05288652078006,5.020335441779543,67.40611577065114,36.21322560621534,5.407558770380142,6.615307488806138,7.829754758859053e-05,7.829754758859053e-05,0.0,0.004632057622075081,6.610597133636475,0.0,0.0,76.53614807128906,13.53217887878418,1318.1463623046875,665.8392705917358,22.35906780588772
5997,1e-05,4.960893208056393e-07,2.0522605722487612,5.065962439866351e-05,5.065962439866351e-05,0.0,0.0019970728001547323,6.840699154289482,0.0,0.0,76.05299726748585,5.0107408944635035,67.39241765579148,36.20157927512749,5.397913269198803,6.615306763007538,7.827117224223912e-05,7.827117224223912e-05,0.0,0.004631358198821545,6.610597133636475,0.0,0.0,76.53631591796875,13.502684593200684,1318.1724853515625,665.8375849723816,22.329949821606377
5998,1e-05,4.960893208056393e-07,2.0522606288506138,5.065985884175509e-05,5.065985884175509e-05,0.0,0.001996786571070124,6.840699602623454,0.0,0.0,76.0530360138967,5.045536026012428,67.40042770951325,36.22298186776284,5.432517261114297,6.615308690306847,7.834886491764337e-05,7.834886491764337e-05,0.0,0.004630823619663715,6.610599517822266,0.0,0.0,76.53631591796875,13.495083808898926,1318.260986328125,665.878035068512,22.322999252195448
5999,1e-05,4.960893208056393e-07,2.052260501395315,5.066567076407284e-05,5.066567076407284e-05,0.0,0.0019964924811100414,6.840699220257557,0.0,0.0,76.0530124545813,5.024381939283833,67.40100722485938,36.212694582071606,5.411531580549343,6.615303364182182,7.82535134931095e-05,7.82535134931095e-05,0.0,0.004629884380847216,6.610595226287842,0.0,0.0,76.53636169433594,13.4961519241333,1318.1610107421875,665.8285813331604,22.323383715865738
6000,1e-05,4.960893208056393e-07,2.0522605651229644,5.065774137095695e-05,5.065774137095695e-05,0.0,0.0019961800750481614,6.840699220257557,0.0,0.0,76.05322864465755,5.021918690070817,67.38603472728326,36.20397670867704,5.4089611574863525,6.6153025543681,7.821623148629442e-05,7.821623148629442e-05,0.0,0.004629111848771572,6.610595226287842,0.0,0.0,76.53656768798828,13.528738021850586,1318.1319580078125,665.8303480148315,22.355552771417308
6001,1e-05,4.960893208056393e-07,2.052260860143396,5.064082459762348e-05,5.064082459762348e-05,0.0,0.001995887157597918,6.840700400339284,0.0,0.0,76.053423985835,5.014787841297509,67.38392656784835,36.19935720457293,5.401807457745402,6.615304012499109,7.831556285964325e-05,7.831556285964325e-05,0.0,0.004628563299775124,6.610597133636475,0.0,0.0,76.53675079345703,13.511932373046875,1318.229736328125,665.8708343505859,22.339522386274737
6002,1e-05,4.960893208056393e-07,2.0522605651229644,5.064628188300585e-05,5.064628188300585e-05,0.0,0.001995607755872336,6.840699220257557,0.0,0.0,76.05342057839725,5.009164335023825,67.39468748629855,36.20192591066119,5.3963491632869305,6.615301416364673,7.827637455193326e-05,7.827637455193326e-05,0.0,0.004627913702279329,6.610595226287842,0.0,0.0,76.53668212890625,13.52646541595459,1318.2850341796875,665.905749797821,22.354331239795812
6003,1e-05,4.960893208056393e-07,2.052260501395315,5.0649884683289085e-05,5.0649884683289085e-05,0.0,0.0019952872516677323,6.840699125786296,0.0,0.0,76.05339332486966,4.9984486880983265,67.39604568282296,36.19724718546065,5.385708228815507,6.615298941775109,7.828236266504973e-05,7.828236266504973e-05,0.0,0.00462686363607645,6.610593795776367,0.0,0.0,76.53678131103516,13.533366203308105,1318.1275634765625,665.8304648399353,22.360119906104146
6004,1e-05,4.960893208056393e-07,2.0522605651229644,5.06291524916048e-05,5.06291524916048e-05,0.0,0.0019949318153912035,6.840699220257557,0.0,0.0,76.05369502151956,5.018279518666637,67.38200054004403,36.20014002935533,5.4053167681319385,6.615301152211032,7.830745016690344e-05,7.830745016690344e-05,0.0,0.004626187961548567,6.610596656799316,0.0,0.0,76.53704833984375,13.537191390991211,1318.1700439453125,665.8536176681519,22.364206631548186
6005,1e-05,4.960893208056393e-07,2.0522603503222006,5.0645700189091956e-05,5.0645700189091956e-05,0.0,0.0019946142372800923,6.8406986159651,0.0,0.0,76.05370557641149,5.00291006087759,67.3884881959824,36.19569912843,5.390116827508483,6.615299578610575,7.825050852261484e-05,7.825050852261484e-05,0.0,0.004625624977052212,6.610595703125,0.0,0.0,76.53689575195312,13.523923873901367,1318.2867431640625,665.9053335189819,22.351818456378776
6006,1e-05,4.960893208056393e-07,2.0522604376676656,5.063042645651539e-05,5.063042645651539e-05,0.0,0.0019942827391358207,6.840699125786296,0.0,0.0,76.05347141712959,5.0177897194663466,67.39353373305227,36.20566172625931,5.404918451839438,6.615300076882704,7.829522655811161e-05,7.829522655811161e-05,0.0,0.00462464801967144,6.610597133636475,0.0,0.0,76.5367431640625,13.529746055603027,1318.1966552734375,665.8632006645203,22.35699172013506
6007,1e-05,4.960893208056393e-07,2.0522604777774993,5.062584934359266e-05,5.062584934359266e-05,0.0,0.0019939212396296526,6.840699125786296,0.0,0.0,76.05355980339638,5.0135363291524095,67.3924223148801,36.202979322016255,5.400693332703983,6.615299342651269,7.830651884432882e-05,7.830651884432882e-05,0.0,0.0046239024959504604,6.610597133636475,0.0,0.0,76.53688049316406,13.48099422454834,1318.2222900390625,665.8516421318054,22.30874318134478
6008,1e-05,4.960893208056393e-07,2.0522605651229644,5.0654119718897346e-05,5.0654119718897346e-05,0.0,0.001993555780118504,6.840699220257557,0.0,0.0,76.0536462937656,5.0192116074199875,67.39589415540026,36.20755288141012,5.406329660806479,6.61529566727404,7.828192610759288e-05,7.828192610759288e-05,0.0,0.0046231127344071865,6.610594272613525,0.0,0.0,76.53695678710938,13.473407745361328,1318.2347412109375,665.8540744781494,22.30129227489838
6009,1e-05,4.960893208056393e-07,2.0522606052327985,5.064403370136697e-05,5.064403370136697e-05,0.0,0.0019931652516268117,6.840699508152192,0.0,0.0,76.0538343899059,5.000406116955089,67.38240071383571,36.1914034153954,5.387558123362777,6.615294469062064,7.828232628526166e-05,7.828232628526166e-05,0.0,0.004621914122253656,6.610594272613525,0.0,0.0,76.53718566894531,13.516227722167969,1318.0374755859375,665.7768516540527,22.342487856564244
6010,1e-05,4.960893208056393e-07,2.0522605250131303,5.063639344352523e-05,5.063639344352523e-05,0.0,0.0019927658587662565,6.840699347712856,0.0,0.0,76.05426866595597,5.0158968487099544,67.36759967251317,36.19174826061156,5.402854795961273,6.615293789058342,7.826682121958584e-05,7.826682121958584e-05,0.0,0.004621249623596668,6.610594272613525,0.0,0.0,76.53765869140625,13.516230583190918,1318.10546875,665.8108496665955,22.34295073316933
6011,1e-05,4.960893208056393e-07,2.0522605651229644,5.066485454255154e-05,5.066485454255154e-05,0.0,0.0019924351974995526,6.840699508152192,0.0,0.0,76.05453506943701,5.008346560791123,67.37363485616606,36.19099070847859,5.395398586731734,6.615294270399318,7.820194150554016e-05,7.820194150554016e-05,0.0,0.004620842169970274,6.610595226287842,0.0,0.0,76.53775787353516,13.499725341796875,1318.2796630859375,665.8896942138672,22.327735746019748
6012,1e-05,4.960893208056393e-07,2.052260031683953,5.0610933571607395e-05,5.0610933571607395e-05,0.0,0.0019921432258972094,6.840698106143905,0.0,0.0,76.05434486231833,5.017594018700664,67.39315799881416,36.20537600875741,5.404738788535035,6.615293992872466,7.831231050658971e-05,7.831231050658971e-05,0.0,0.0046199774369597435,6.610595703125,0.0,0.0,76.53755950927734,13.531037330627441,1318.232666015625,665.8818516731262,22.358517903597654
6013,1e-05,4.960893208056393e-07,2.0522604777774993,5.065191961726499e-05,5.065191961726499e-05,0.0,0.001991812914757715,6.840698998330997,0.0,0.0,76.0542135076839,5.027133794280202,67.39218277160757,36.209658282943884,5.414187180905702,6.615293144786847,7.825212378520519e-05,7.825212378520519e-05,0.0,0.004619189538061619,6.610595703125,0.0,0.0,76.53748321533203,13.49710750579834,1318.2239990234375,665.8605532646179,22.324759004564505
6014,1e-05,4.960893208056393e-07,2.0522606052327985,5.064883861196868e-05,5.064883861196868e-05,0.0,0.0019914794128781505,6.840699380696893,0.0,0.0,76.05417286537546,5.019032293870847,67.39019986488464,36.20461607937774,5.406087268833328,6.615293811926676,7.824219210306183e-05,7.824219210306183e-05,0.0,0.004618436098098755,6.610597133636475,0.0,0.0,76.53742218017578,13.500730514526367,1318.223876953125,665.8623037338257,22.32835667446276
6015,1e-05,4.960893208056393e-07,2.05226041404985,5.06550980408155e-05,5.06550980408155e-05,0.0,0.001991169064033935,6.840698743420399,0.0,0.0,76.05420640603397,5.014288220135483,67.39030761041644,36.20229791527596,5.401380153276129,6.615294626069954,7.830242975614965e-05,7.830242975614965e-05,0.0,0.004617759492248297,6.610598564147949,0.0,0.0,76.53746795654297,13.508916854858398,1318.2532958984375,665.881106376648,22.336686672473952
6016,1e-05,4.960893208056393e-07,2.052260286594551,5.06420889771104e-05,5.06420889771104e-05,0.0,0.00199086463328765,6.8406983610545025,0.0,0.0,76.05425520548152,5.019628031700033,67.38792659706748,36.20377731438375,5.406740976917124,6.615289394896536,7.834487041691318e-05,7.834487041691318e-05,0.0,0.004616777412593365,6.610594272613525,0.0,0.0,76.53752899169922,13.500248908996582,1318.1229248046875,665.811586856842,22.327195295300307
6017,1e-05,4.960893208056393e-07,2.0522605651229644,5.063927376837639e-05,5.063927376837639e-05,0.0,0.0019905422127428113,6.840699347712856,0.0,0.0,76.05450894309223,5.008014213942386,67.37932179609561,36.193668005019,5.395097805980104,6.615290154099057,7.827286754036322e-05,7.827286754036322e-05,0.0,0.0046161781065166,6.610595703125,0.0,0.0,76.53781127929688,13.510575294494629,1318.2205810546875,665.8655781745911,22.338112545916772
6018,1e-05,4.960893208056393e-07,2.0522604777774993,5.0625869422272875e-05,5.0625869422272875e-05,0.0,0.0019902464024128437,6.840698998330997,0.0,0.0,76.05453046312284,5.012666988484824,67.39178645433442,36.20222672140962,5.39978785883257,6.6152890833691345,7.826850196579471e-05,7.826850196579471e-05,0.0,0.004615588579326868,6.610595226287842,0.0,0.0,76.53776550292969,13.504429817199707,1318.2957763671875,665.9001030921936,22.33251741226052
6019,1e-05,4.960893208056393e-07,2.0522604376676656,5.064762850018598e-05,5.064762850018598e-05,0.0,0.0019899335907661814,6.840699220257557,0.0,0.0,76.05437017414408,5.013320111444245,67.396127890495,36.20472400096962,5.4005031820938,6.615287394357438,7.825773354852572e-05,7.825773354852572e-05,0.0,0.004614864010363817,6.610594272613525,0.0,0.0,76.53763580322266,13.581748962402344,1318.3065185546875,665.9441337585449,22.40938610443404
6020,1e-05,4.960893208056393e-07,2.0522607326880973,5.063458373661786e-05,5.063458373661786e-05,0.0,0.0019895920031420796,6.840700017973388,0.0,0.0,76.05434918185806,5.034663530218791,67.39092423516944,36.21279388269411,5.421685013812132,6.615287188433285,7.82143251853995e-05,7.82143251853995e-05,0.0,0.0046137478202581406,6.610595226287842,0.0,0.0,76.53767395019531,13.510573387145996,1318.1292724609375,665.8199229240417,22.33749286667097
