step,mloss,gloss,loss
549.0,0.7486,0.4224,1.171
550.0,0.1412,0.4301,0.5712999999999999
551.0,0.1078,0.3916,0.4994
552.0,0.0778,0.4586,0.5364
553.0,0.1121,0.4837,0.5958
554.0,0.1332,0.4436,0.5768
555.0,0.0887,0.3879,0.4766
556.0,0.121,0.4348,0.5558000000000001
557.0,0.0842,0.4172,0.5014000000000001
558.0,0.0624,0.3964,0.4588
559.0,0.0958,0.3995,0.4953
560.0,0.1032,0.3931,0.4963
561.0,0.0806,0.4337,0.5143
562.0,0.1045,0.4074,0.5119
563.0,0.076,0.3938,0.4698
564.0,0.1282,0.4024,0.5306
565.0,0.0671,0.3808,0.4479
566.0,0.1866,0.4198,0.6064
567.0,0.0805,0.3968,0.4773
568.0,0.0892,0.3994,0.4886
569.0,0.1331,0.3975,0.5306
570.0,0.1186,0.4233,0.5419
571.0,0.0601,0.4501,0.5102
572.0,0.2227,0.4181,0.6408
573.0,0.0744,0.4056,0.48
574.0,0.1084,0.4569,0.5652999999999999
575.0,0.0556,0.4082,0.4638
576.0,0.0903,0.4515,0.5418000000000001
577.0,0.1522,0.4619,0.6141
578.0,0.0902,0.4092,0.4994
579.0,0.11,0.4455,0.5555
580.0,0.0808,0.4205,0.5013
581.0,0.1143,0.4275,0.5418
582.0,0.0776,0.4211,0.4987
583.0,0.2494,0.4325,0.6819
584.0,0.1234,0.422,0.5454
585.0,0.0672,0.4251,0.49229999999999996
586.0,0.0806,0.4153,0.4959
587.0,0.0788,0.4317,0.5105
588.0,0.069,0.4025,0.47150000000000003
589.0,0.1038,0.3987,0.5025
590.0,0.0923,0.4168,0.5091
591.0,0.06,0.4264,0.4864
592.0,0.1639,0.4177,0.5816
593.0,0.0782,0.4104,0.4886
594.0,0.0726,0.4191,0.49169999999999997
595.0,0.0817,0.385,0.4667
596.0,0.1427,0.4063,0.5489999999999999
597.0,0.066,0.4296,0.4956
598.0,0.1119,0.4416,0.5535
599.0,0.0882,0.4184,0.5065999999999999
600.0,0.0769,0.3838,0.4607
601.0,0.179,0.3899,0.5689
602.0,0.1051,0.3997,0.5048
603.0,0.2042,0.4133,0.6174999999999999
604.0,0.1029,0.4201,0.523
605.0,0.1268,0.407,0.5337999999999999
606.0,0.1062,0.413,0.5192
607.0,0.0688,0.3986,0.46740000000000004
608.0,0.0835,0.4067,0.4902
609.0,0.0792,0.4093,0.4885
610.0,0.1385,0.3899,0.5284
611.0,0.0751,0.38,0.4551
612.0,0.2068,0.3961,0.6029
613.0,0.1104,0.4411,0.5515
614.0,0.0889,0.4155,0.5044
615.0,0.0555,0.4159,0.4714
616.0,0.0543,0.4388,0.49310000000000004
617.0,0.0678,0.4112,0.479
618.0,0.0607,0.401,0.4617
619.0,0.0794,0.4099,0.48929999999999996
620.0,0.0985,0.4229,0.5214
621.0,0.0495,0.4103,0.4598
622.0,0.0846,0.3992,0.4838
623.0,0.1815,0.4012,0.5827
624.0,0.0744,0.3856,0.45999999999999996
625.0,0.0816,0.3857,0.4673
626.0,0.1348,0.3806,0.5154
