step,mloss,gloss,loss
601.0,0.9528,0.9494,1.9022000000000001
602.0,1.1169,0.955,2.0719
603.0,1.127,0.9832,2.1102
604.0,1.1176,0.9679,2.0854999999999997
605.0,1.0845,1.0099,2.0944000000000003
606.0,1.0757,0.9869,2.0626
607.0,1.1357,0.9654,2.1010999999999997
608.0,1.022,0.9914,2.0134
609.0,0.9989,0.9624,1.9613
610.0,1.0919,0.9445,2.0364
611.0,0.9992,0.96,1.9592
612.0,1.1812,0.9826,2.1638
613.0,1.1185,0.9742,2.0927
614.0,1.0421,0.9837,2.0258000000000003
615.0,1.0351,0.9496,1.9847
616.0,1.1041,0.9676,2.0717
617.0,1.0808,0.9526,2.0334
618.0,1.1829,0.9853,2.1682
619.0,1.0539,0.9553,2.0092
620.0,1.0575,0.9587,2.0162
621.0,1.2559,0.9856,2.2415000000000003
622.0,1.1602,0.9576,2.1178
623.0,1.0822,0.9583,2.0405
624.0,1.1793,1.0068,2.1860999999999997
625.0,0.9876,0.9518,1.9394
626.0,1.0995,0.9578,2.0572999999999997
627.0,1.1134,0.9788,2.0922
628.0,1.025,0.9573,1.9823
629.0,1.211,0.9511,2.1621
630.0,1.0912,0.9358,2.027
631.0,1.0421,0.9754,2.0175
632.0,1.117,0.975,2.092
633.0,1.0848,0.9518,2.0366
634.0,1.0234,0.9562,1.9796
635.0,1.0715,0.9512,2.0227
636.0,1.0177,0.9546,1.9723000000000002
637.0,1.0517,0.9348,1.9865
638.0,1.1402,0.9302,2.0704000000000002
639.0,1.0601,0.9692,2.0293
640.0,1.049,0.9897,2.0387
641.0,1.0817,0.922,2.0037000000000003
642.0,1.126,0.9543,2.0803
643.0,1.0722,0.9698,2.042
644.0,1.0636,0.9754,2.039
645.0,0.9994,1.0037,2.0031
646.0,1.065,0.9445,2.0095
647.0,1.0909,0.999,2.0899
648.0,1.1927,0.9511,2.1438
649.0,1.1394,0.9632,2.1026
650.0,1.0034,0.9946,1.9980000000000002
651.0,1.0475,0.9724,2.0199000000000003
652.0,1.0353,0.9767,2.012
653.0,1.0533,0.9567,2.01
654.0,1.1376,0.9369,2.0745
655.0,1.058,0.9705,2.0285
656.0,1.0604,0.9476,2.008
657.0,1.0419,0.9377,1.9796
658.0,1.1351,0.9441,2.0792
659.0,1.0855,0.9409,2.0263999999999998
660.0,1.077,0.9177,1.9947
661.0,0.973,0.9319,1.9049
662.0,1.1588,0.9494,2.1082
663.0,1.046,0.9858,2.0318
664.0,1.011,0.9639,1.9748999999999999
665.0,1.2088,0.9649,2.1737
666.0,1.1311,0.9355,2.0666
667.0,1.0199,0.9262,1.9461
668.0,0.9972,0.9357,1.9329
669.0,1.0472,0.9102,1.9573999999999998
670.0,1.0923,0.9477,2.04
671.0,1.1253,0.9496,2.0749
672.0,1.0625,0.9764,2.0389
673.0,1.0502,0.9294,1.9796
674.0,0.9972,0.9136,1.9108
