step,mloss,gloss,loss
479.0,0.6886,0.6986,1.3872
480.0,0.8544,0.7236,1.578
481.0,0.6819,0.6843,1.3662
482.0,0.6432,0.6837,1.3269
483.0,0.6454,0.6921,1.3375
484.0,0.6945,0.7129,1.4074
485.0,0.7083,0.7119,1.4202
486.0,0.7363,0.6954,1.4317
487.0,0.6525,0.7096,1.3620999999999999
488.0,0.6254,0.7096,1.335
489.0,0.7993,0.6931,1.4924
490.0,0.6432,0.7404,1.3836
491.0,0.7008,0.6666,1.3674
492.0,0.6843,0.6784,1.3627
493.0,0.7134,0.7172,1.4306
494.0,0.6814,0.7025,1.3839000000000001
495.0,0.7881,0.748,1.5361
496.0,0.644,0.7095,1.3535
497.0,0.6867,0.6719,1.3586
498.0,0.737,0.6984,1.4354
499.0,0.6231,0.6804,1.3035
500.0,0.683,0.6893,1.3723
501.0,0.7211,0.7153,1.4364
502.0,0.6866,0.7075,1.3941
503.0,0.758,0.709,1.467
504.0,0.6889,0.7064,1.3953
505.0,0.6692,0.6821,1.3513000000000002
506.0,0.6816,0.6403,1.3218999999999999
507.0,0.6613,0.6702,1.3315000000000001
508.0,0.7257,0.7058,1.4315
509.0,0.6515,0.7049,1.3563999999999998
510.0,0.6617,0.7021,1.3638
511.0,0.6653,0.7198,1.3851
512.0,0.7235,0.7178,1.4413
513.0,0.6501,0.6972,1.3473000000000002
514.0,0.6723,0.6799,1.3521999999999998
515.0,0.7461,0.6734,1.4195
516.0,0.7291,0.694,1.4230999999999998
517.0,0.6236,0.6746,1.2982
518.0,0.6911,0.6701,1.3612000000000002
519.0,0.6699,0.6952,1.3651
520.0,0.6302,0.6662,1.2964
521.0,0.6109,0.6577,1.2686
522.0,0.6584,0.6239,1.2823
523.0,0.6385,0.6316,1.2701
524.0,0.6214,0.6811,1.3025
525.0,0.7137,0.7099,1.4236
526.0,0.7916,0.678,1.4696
527.0,0.6428,0.6578,1.3006000000000002
528.0,0.7063,0.658,1.3643
529.0,0.6434,0.6413,1.2847
530.0,0.6469,0.6448,1.2917
531.0,0.6947,0.6203,1.315
532.0,0.6924,0.6132,1.3056
533.0,0.6199,0.6144,1.2343
534.0,0.6677,0.6087,1.2764
535.0,0.6803,0.619,1.2993000000000001
536.0,0.673,0.6042,1.2772000000000001
537.0,0.6738,0.5976,1.2713999999999999
538.0,0.7542,0.6146,1.3688
539.0,0.7857,0.6309,1.4165999999999999
540.0,0.6858,0.5784,1.2642
541.0,0.5607,0.5497,1.1103999999999998
542.0,0.7221,0.5946,1.3167
543.0,0.7213,0.629,1.3503
544.0,0.6541,0.6657,1.3197999999999999
545.0,0.6541,0.7019,1.3559999999999999
546.0,0.669,0.6324,1.3014000000000001
547.0,0.6004,0.6069,1.2073
548.0,0.7126,0.6112,1.3237999999999999
