step,mloss,gloss,loss
481.0,0.1064,0.5038,0.6102000000000001
482.0,0.0964,0.4671,0.5635
483.0,0.0848,0.4828,0.5676
484.0,0.0591,0.4769,0.536
485.0,0.1454,0.4738,0.6192
486.0,0.0944,0.4663,0.5607
487.0,0.0831,0.4823,0.5654
488.0,0.1142,0.5729,0.6870999999999999
489.0,0.1313,0.5115,0.6427999999999999
490.0,0.0952,0.5143,0.6094999999999999
491.0,0.0767,0.4557,0.5324
492.0,0.0548,0.4617,0.5165
493.0,0.0943,0.4576,0.5519000000000001
494.0,0.064,0.4485,0.5125
495.0,0.1163,0.4602,0.5765
496.0,0.0353,0.45,0.4853
497.0,0.0607,0.4306,0.49129999999999996
498.0,0.1259,0.4359,0.5618000000000001
499.0,0.1179,0.4385,0.5564
500.0,0.0574,0.4161,0.47350000000000003
501.0,0.062,0.4223,0.4843
502.0,0.0309,0.411,0.44189999999999996
503.0,0.0879,0.3619,0.4498
504.0,0.1009,0.4064,0.5073
505.0,0.0815,0.3947,0.4762
506.0,0.048,0.3728,0.4208
507.0,0.0987,0.3852,0.4839
508.0,0.072,0.377,0.449
509.0,0.105,0.4262,0.5312
510.0,0.1065,0.4229,0.5294
511.0,0.1858,0.4578,0.6436
512.0,0.1029,0.4115,0.5144
513.0,0.0362,0.4252,0.46140000000000003
514.0,0.0522,0.3651,0.4173
515.0,0.1112,0.4279,0.5391
516.0,0.0681,0.4268,0.4949
517.0,0.0336,0.4258,0.45940000000000003
518.0,0.082,0.4,0.48200000000000004
519.0,0.0506,0.3859,0.4365
520.0,0.0139,0.3831,0.397
521.0,0.0438,0.4161,0.45990000000000003
522.0,0.0348,0.3992,0.434
523.0,0.0565,0.3707,0.42719999999999997
524.0,0.0301,0.381,0.4111
525.0,0.0509,0.392,0.4429
526.0,0.1168,0.3589,0.4757
527.0,0.1059,0.3376,0.4435
528.0,0.22,0.3302,0.5502
529.0,0.1725,0.3455,0.518
530.0,0.095,0.3779,0.4729
531.0,0.0667,0.3625,0.42919999999999997
532.0,0.0674,0.3694,0.4368
533.0,0.0366,0.3282,0.3648
534.0,0.09,0.3688,0.4588
535.0,0.2184,0.3756,0.594
536.0,0.0226,0.349,0.3716
537.0,0.1249,0.3912,0.5161
538.0,0.0899,0.4005,0.4904
539.0,0.0801,0.382,0.4621
540.0,0.1299,0.396,0.5259
541.0,0.033,0.349,0.382
542.0,0.0785,0.4005,0.47900000000000004
543.0,0.0933,0.3537,0.447
544.0,0.0617,0.3853,0.44699999999999995
545.0,0.0548,0.3382,0.393
546.0,0.0488,0.3421,0.3909
547.0,0.0656,0.3341,0.3997
548.0,0.103,0.3372,0.4402
549.0,0.0301,0.3466,0.37670000000000003
550.0,0.1021,0.332,0.43410000000000004
551.0,0.0637,0.3264,0.3901
552.0,0.0437,0.3351,0.3788
553.0,0.0776,0.3565,0.4341
554.0,0.0661,0.2952,0.3613
555.0,0.0771,0.3185,0.3956
556.0,0.088,0.3045,0.39249999999999996
557.0,0.1267,0.3239,0.4506
558.0,0.0735,0.3198,0.3933
559.0,0.0545,0.3225,0.377
560.0,0.057,0.3116,0.3686
561.0,0.0832,0.3201,0.4033
562.0,0.0622,0.3083,0.3705
563.0,0.0513,0.3276,0.3789
564.0,0.0922,0.3219,0.4141
565.0,0.0365,0.3048,0.3413
566.0,0.0696,0.3174,0.387
567.0,0.1008,0.3012,0.402
568.0,0.0389,0.3252,0.3641
569.0,0.038,0.2813,0.3193
570.0,0.075,0.3192,0.3942
571.0,0.054,0.3213,0.37529999999999997
572.0,0.0361,0.276,0.31210000000000004
573.0,0.0544,0.3007,0.3551
574.0,2.2152,0.3165,2.5317
575.0,0.0667,0.4516,0.5183
576.0,0.1105,0.3998,0.5103
577.0,0.1577,0.3962,0.5539000000000001
578.0,0.334,0.3894,0.7234
579.0,0.1299,0.3844,0.5143
580.0,0.1025,0.3856,0.4881
581.0,0.0694,0.3924,0.46180000000000004
582.0,0.096,0.3765,0.47250000000000003
583.0,0.112,0.3691,0.48109999999999997
584.0,0.0618,0.3784,0.44020000000000004
585.0,0.0583,0.3823,0.4406
586.0,0.0441,0.3682,0.4123
587.0,0.0749,0.3754,0.45030000000000003
588.0,0.0672,0.3494,0.41659999999999997
589.0,0.0657,0.3611,0.42679999999999996
590.0,0.0839,0.3344,0.4183
591.0,0.0525,0.3573,0.4098
592.0,0.0679,0.3519,0.4198
593.0,0.0833,0.3532,0.4365
594.0,0.0646,0.3463,0.4109
595.0,0.0654,0.3221,0.3875
596.0,0.0837,0.3285,0.4122
597.0,0.0521,0.3408,0.39289999999999997
598.0,0.1057,0.3117,0.4174
599.0,0.0794,0.3154,0.39480000000000004
600.0,0.1079,0.3495,0.4574
601.0,0.0869,0.3404,0.4273
602.0,0.0895,0.3088,0.3983
603.0,0.1031,0.3389,0.44199999999999995
604.0,0.0654,0.3379,0.4033
605.0,0.0641,0.3136,0.3777
606.0,0.1106,0.2969,0.4075
607.0,0.0435,0.3232,0.36669999999999997
608.0,0.0447,0.3119,0.35660000000000003
609.0,0.0575,0.3099,0.3674
610.0,0.0667,0.3184,0.3851
611.0,0.0516,0.3084,0.36
612.0,0.0458,0.3454,0.3912
613.0,0.034,0.294,0.32799999999999996
614.0,0.0888,0.3194,0.4082
615.0,0.0507,0.3115,0.3622
616.0,0.0249,0.3104,0.3353
617.0,0.0564,0.3211,0.3775
618.0,0.027,0.2916,0.31860000000000005
619.0,0.1343,0.3086,0.44289999999999996
620.0,0.0447,0.3113,0.35600000000000004
621.0,0.0741,0.3102,0.3843
622.0,0.0544,0.2998,0.3542
623.0,0.1629,0.3079,0.4708
624.0,0.078,0.3174,0.39540000000000003
625.0,0.0499,0.3018,0.3517
626.0,0.2363,0.3184,0.5547
627.0,0.0314,0.2972,0.3286
628.0,0.0819,0.3321,0.41400000000000003
629.0,0.0924,0.3207,0.41309999999999997
630.0,0.0724,0.3059,0.3783
631.0,0.0738,0.3132,0.387
632.0,0.0549,0.3324,0.3873
633.0,0.0869,0.309,0.39590000000000003
634.0,0.0531,0.3106,0.36369999999999997
635.0,0.0431,0.3114,0.35450000000000004
636.0,0.0649,0.3138,0.37870000000000004
637.0,0.0345,0.29,0.3245
638.0,0.0773,0.3125,0.3898
639.0,0.054,0.3285,0.3825
640.0,0.054,0.326,0.38
641.0,0.0388,0.302,0.3408
642.0,0.0313,0.2771,0.3084
643.0,0.0387,0.3012,0.33990000000000004
644.0,0.0935,0.2968,0.3903
645.0,0.0778,0.3036,0.38139999999999996
646.0,0.0827,0.2968,0.3795
647.0,0.0702,0.2852,0.3554
648.0,0.0882,0.2953,0.3835
649.0,0.0452,0.3066,0.3518
650.0,0.1607,0.3118,0.47250000000000003
651.0,0.055,0.3164,0.3714
652.0,0.0377,0.2841,0.32180000000000003
653.0,0.0764,0.313,0.38939999999999997
654.0,0.0467,0.2924,0.3391
655.0,0.027,0.2801,0.30710000000000004
656.0,0.0464,0.2966,0.34299999999999997
657.0,0.0265,0.2794,0.3059
658.0,0.0785,0.2976,0.3761
659.0,0.0645,0.2825,0.347
660.0,0.0499,0.3031,0.353
661.0,0.0401,0.2869,0.32699999999999996
662.0,0.0563,0.2794,0.3357
663.0,0.0236,0.3131,0.3367
664.0,0.0974,0.3028,0.4002
665.0,0.0756,0.2838,0.3594
666.0,0.0415,0.2874,0.32889999999999997
667.0,0.0566,0.2948,0.3514
668.0,0.0404,0.2845,0.32489999999999997
669.0,0.0392,0.274,0.31320000000000003
670.0,0.0761,0.2743,0.3504
671.0,0.0255,0.2923,0.3178
672.0,0.2068,0.2907,0.49750000000000005
673.0,0.0774,0.3179,0.3953
674.0,0.1188,0.3126,0.4314
675.0,0.0597,0.3111,0.3708
676.0,0.0512,0.3139,0.36510000000000004
677.0,0.0899,0.3469,0.43679999999999997
678.0,0.0616,0.3059,0.3675
679.0,0.0748,0.2904,0.36519999999999997
680.0,0.1079,0.3041,0.412
681.0,0.0612,0.2832,0.3444
682.0,0.0988,0.2802,0.379
683.0,0.1165,0.2819,0.3984
684.0,0.0333,0.2879,0.3212
685.0,0.0556,0.3235,0.3791
686.0,0.056,0.2938,0.3498
687.0,0.0467,0.2815,0.3282
688.0,0.0307,0.2851,0.3158
689.0,0.0558,0.2893,0.3451
690.0,0.0473,0.3081,0.3554
691.0,0.0676,0.3005,0.3681
692.0,0.0422,0.2844,0.3266
693.0,0.0416,0.3376,0.3792
694.0,0.067,0.328,0.395
695.0,0.0638,0.296,0.3598
696.0,0.025,0.2926,0.31760000000000005
697.0,0.0331,0.2988,0.33190000000000003
698.0,0.1065,0.2898,0.3963
699.0,0.0888,0.2874,0.3762
700.0,0.0667,0.2996,0.36629999999999996
701.0,0.0797,0.2986,0.37829999999999997
702.0,0.0786,0.2955,0.3741
703.0,0.0471,0.286,0.33309999999999995
704.0,0.0901,0.2843,0.3744
705.0,0.0438,0.2666,0.3104
