step,mloss,gloss,loss
352.0,1.0243,1.0027,2.027
353.0,1.1124,0.9368,2.0492
354.0,1.1258,0.9765,2.1023
355.0,0.9812,1.0266,2.0078
356.0,1.0881,0.9526,2.0407
357.0,0.9844,1.013,1.9973999999999998
358.0,1.1275,0.979,2.1065
359.0,0.9713,0.9358,1.9071
360.0,1.1052,1.0296,2.1348000000000003
361.0,1.0941,0.9342,2.0283
362.0,1.0176,0.9389,1.9565000000000001
363.0,0.9536,0.9702,1.9238
364.0,1.0329,0.9825,2.0154
365.0,0.9373,0.9731,1.9104
366.0,1.0986,0.9878,2.0864000000000003
367.0,1.0499,0.9463,1.9962
368.0,0.8862,0.9892,1.8754
369.0,1.0289,0.9956,2.0244999999999997
370.0,1.0478,0.985,2.0328
371.0,1.071,1.0042,2.0751999999999997
372.0,0.9797,0.9024,1.8820999999999999
373.0,1.0787,0.9572,2.0359
374.0,1.0688,0.9815,2.0503
375.0,0.9984,0.9208,1.9192
376.0,0.9461,0.9625,1.9086
377.0,1.1291,0.95,2.0791
378.0,0.9556,0.9307,1.8862999999999999
379.0,1.0138,0.9066,1.9203999999999999
380.0,1.024,1.016,2.04
381.0,1.1294,1.1218,2.2512
382.0,1.1015,0.9009,2.0023999999999997
383.0,1.0357,0.9228,1.9585
384.0,1.1294,0.9685,2.0979
385.0,1.161,0.8976,2.0586
386.0,1.0916,0.9665,2.0581
387.0,1.0698,0.9795,2.0493
388.0,1.046,0.9679,2.0139
389.0,1.1491,0.9874,2.1365
390.0,0.9583,0.9627,1.921
391.0,1.1514,0.9451,2.0965
392.0,0.998,0.9702,1.9682
393.0,1.1583,0.956,2.1143
394.0,1.0928,0.9201,2.0129
395.0,1.0241,0.9261,1.9502000000000002
396.0,1.0078,0.9128,1.9205999999999999
397.0,1.0005,0.8997,1.9002
398.0,1.083,0.8714,1.9544
399.0,1.0108,0.8924,1.9032
400.0,1.1533,0.9008,2.0541
401.0,1.0831,0.9218,2.0049
402.0,1.0258,0.9584,1.9842
403.0,1.092,0.9132,2.0052000000000003
404.0,1.0963,0.8772,1.9735
405.0,1.0604,0.8858,1.9462000000000002
406.0,0.9761,0.8371,1.8132
407.0,1.0737,0.8597,1.9334000000000002
408.0,1.0083,0.894,1.9022999999999999
409.0,1.0326,0.9664,1.999
410.0,1.0876,1.1752,2.2628
411.0,1.0595,1.0127,2.0722
412.0,1.0872,1.0184,2.1056
413.0,1.0099,0.9791,1.9889999999999999
414.0,0.9556,0.9591,1.9146999999999998
415.0,1.0122,1.0151,2.0273
416.0,1.056,0.9967,2.0527
417.0,1.0785,0.9056,1.9841
418.0,1.0201,0.9398,1.9599
419.0,0.9637,0.9664,1.9301
420.0,0.9993,0.9622,1.9615
421.0,0.984,0.9331,1.9171
422.0,0.9835,0.9117,1.8952
423.0,1.0566,0.8393,1.8959000000000001
424.0,1.0558,0.9182,1.9740000000000002
425.0,1.0159,0.981,1.9969000000000001
426.0,1.0029,0.8265,1.8294
427.0,1.0305,0.9051,1.9356
428.0,1.0251,1.1076,2.1327
429.0,1.1546,1.0042,2.1588000000000003
430.0,1.0472,0.9516,1.9988
431.0,1.0135,0.9607,1.9742000000000002
432.0,1.053,0.9347,1.9876999999999998
433.0,1.0339,0.9072,1.9411
434.0,1.0918,0.8758,1.9676
435.0,1.0386,0.9145,1.9531
436.0,1.0727,0.9715,2.0442
437.0,1.1079,0.8788,1.9867000000000001
438.0,0.9878,0.8282,1.816
439.0,0.9591,0.8636,1.8227
440.0,1.0619,0.8654,1.9273
441.0,1.0294,0.8491,1.8785
442.0,1.0051,0.9452,1.9503000000000001
443.0,1.018,1.0231,2.0411
444.0,1.1077,1.0446,2.1523
445.0,1.0245,0.8234,1.8479
446.0,1.1031,0.8323,1.9354
447.0,1.0195,0.805,1.8245
448.0,1.0227,0.8109,1.8336
449.0,0.9534,0.8378,1.7912
450.0,1.0435,0.8301,1.8736000000000002
451.0,0.9797,0.8222,1.8019
452.0,1.084,0.8109,1.8949
453.0,1.0771,0.8097,1.8868
454.0,1.0128,0.7719,1.7847
455.0,1.0419,0.8231,1.8650000000000002
456.0,0.9947,0.8329,1.8276
457.0,1.082,0.8049,1.8869
458.0,1.0333,0.7399,1.7732
459.0,1.2089,0.7947,2.0036
460.0,0.9855,0.7653,1.7508
461.0,1.162,0.6978,1.8598
462.0,1.0067,0.777,1.7837
463.0,1.0811,0.6987,1.7797999999999998
464.0,0.9638,0.8124,1.7762
465.0,1.1402,1.1997,2.3399
466.0,1.0167,1.4789,2.4956
467.0,1.0573,1.0655,2.1228
468.0,1.1123,0.8647,1.977
469.0,1.1008,0.8902,1.991
470.0,1.325,0.8949,2.2199
471.0,1.1833,0.9292,2.1125
472.0,1.136,0.9494,2.0854
473.0,1.2122,0.9235,2.1357
474.0,1.0521,0.9779,2.0300000000000002
475.0,1.0586,0.9307,1.9893
476.0,1.0118,0.91,1.9218000000000002
477.0,1.05,0.8822,1.9322
478.0,0.9773,0.8314,1.8087
479.0,1.0065,0.8691,1.8756
480.0,1.0602,0.7992,1.8594
481.0,1.0234,0.7797,1.8031000000000001
482.0,0.99,0.8061,1.7961
483.0,1.0401,0.7819,1.822
484.0,1.0586,0.7865,1.8451
485.0,1.0839,0.7467,1.8306
486.0,1.2005,0.79,1.9905
487.0,1.0295,0.8527,1.8822
488.0,1.1604,0.8166,1.977
489.0,1.0732,0.7812,1.8544
490.0,0.9265,0.7972,1.7237
491.0,1.0913,0.7361,1.8274
492.0,0.9084,0.7166,1.625
493.0,0.9786,0.7218,1.7004000000000001
494.0,0.993,1.0114,2.0044
495.0,1.1083,2.2617,3.37
496.0,1.0062,0.9794,1.9856
497.0,1.2209,0.9664,2.1873
498.0,1.2441,1.0092,2.2533000000000003
499.0,1.1989,1.0416,2.2405
500.0,1.1164,0.9518,2.0682
501.0,1.1635,0.9622,2.1257
502.0,1.0817,0.9145,1.9962
503.0,1.0916,0.8896,1.9811999999999999
504.0,1.0219,0.9127,1.9346
505.0,1.1077,0.8258,1.9335
506.0,0.9924,0.9892,1.9815999999999998
507.0,1.2018,1.0562,2.258
508.0,0.9861,1.0618,2.0479000000000003
509.0,1.0072,0.8942,1.9014000000000002
510.0,1.0385,0.9305,1.9689999999999999
511.0,1.0368,0.9159,1.9527
512.0,1.1154,0.9223,2.0377
513.0,1.0214,0.9118,1.9332000000000003
514.0,1.0824,0.9116,1.994
515.0,1.0018,0.8645,1.8663
516.0,1.0099,0.9172,1.9271
517.0,1.1389,0.8479,1.9868000000000001
518.0,0.9896,0.8738,1.8634
519.0,0.9449,0.903,1.8479
520.0,1.0322,0.9227,1.9548999999999999
521.0,1.0255,0.8721,1.8976000000000002
522.0,0.9916,0.8555,1.8471000000000002
523.0,1.2086,0.8249,2.0335
524.0,0.9916,0.8586,1.8502
525.0,1.1523,0.7938,1.9461
526.0,1.1078,0.8677,1.9754999999999998
527.0,0.9923,0.8013,1.7936
528.0,0.9912,0.7638,1.755
529.0,1.1072,0.8223,1.9295
530.0,1.0145,0.8508,1.8653
531.0,1.0394,0.7689,1.8083
532.0,0.9518,0.7959,1.7477
533.0,1.0418,0.7368,1.7786
534.0,1.1919,0.6799,1.8718
535.0,0.9834,0.7005,1.6839
536.0,1.0645,0.7264,1.7909000000000002
537.0,1.1063,0.6643,1.7706
538.0,0.9974,0.7065,1.7039
539.0,1.0046,1.0879,2.0925000000000002
540.0,1.0114,0.7452,1.7566000000000002
541.0,0.9887,0.7363,1.725
542.0,1.0344,0.7164,1.7508
543.0,1.0302,0.7688,1.799
544.0,1.0777,0.7735,1.8512
545.0,1.0189,0.6816,1.7005
546.0,1.0364,0.7478,1.7842
547.0,0.9945,0.6959,1.6904
548.0,1.0334,0.7125,1.7459000000000002
549.0,1.0619,0.6924,1.7543000000000002
550.0,0.9892,0.6773,1.6665
551.0,0.9765,0.7977,1.7742
552.0,0.9745,0.9036,1.8780999999999999
553.0,1.0925,0.7674,1.8599
554.0,1.0138,0.7753,1.7891
555.0,0.9768,0.7648,1.7416
556.0,1.0585,0.7437,1.8022
557.0,1.0084,0.7909,1.7993000000000001
558.0,1.0742,0.7778,1.852
559.0,1.0519,0.745,1.7969
560.0,1.0215,0.7425,1.7640000000000002
561.0,0.9397,0.7315,1.6712
562.0,1.0411,0.6795,1.7206
563.0,1.0713,0.6929,1.7641999999999998
564.0,1.0492,0.7034,1.7526
565.0,0.9845,0.6385,1.623
566.0,1.0241,0.6584,1.6825
567.0,0.9969,0.7681,1.7650000000000001
568.0,1.0952,0.662,1.7572
569.0,0.9692,0.6342,1.6034
570.0,1.0353,0.6872,1.7225000000000001
571.0,0.9662,0.6137,1.5798999999999999
572.0,1.0346,0.663,1.6976
573.0,0.9856,0.6769,1.6625
574.0,1.1458,0.6038,1.7496
575.0,0.969,0.6349,1.6038999999999999
576.0,1.028,0.666,1.694
577.0,0.8904,0.6529,1.5433
578.0,0.957,0.6085,1.5655000000000001
579.0,0.9628,0.6389,1.6017000000000001
580.0,0.8799,0.5737,1.4536
581.0,0.9503,0.5949,1.5452
582.0,1.0435,0.6036,1.6471
583.0,0.9685,0.6884,1.6569
584.0,1.1231,0.6559,1.779
585.0,0.9786,0.632,1.6106
586.0,0.9727,0.6281,1.6008
587.0,1.018,0.6377,1.6557
588.0,0.9871,0.6072,1.5943
589.0,0.9206,0.5719,1.4925
590.0,1.1799,0.6141,1.794
591.0,1.0625,0.5966,1.6591
592.0,1.0492,0.5884,1.6376
593.0,1.0608,0.6071,1.6679
594.0,0.9573,0.5906,1.5479
595.0,1.0245,0.578,1.6025
596.0,1.026,0.6269,1.6529
597.0,0.9969,0.5327,1.5295999999999998
598.0,0.9378,0.5775,1.5152999999999999
599.0,1.012,0.6138,1.6258
600.0,1.0194,0.5665,1.5859
601.0,1.0744,0.5932,1.6676
602.0,0.9258,0.5607,1.4865
603.0,1.0092,0.5542,1.5634000000000001
604.0,1.0105,0.5626,1.5731
605.0,1.0012,0.583,1.5842
606.0,1.0933,0.6242,1.7174999999999998
607.0,1.0781,0.5899,1.6680000000000001
608.0,1.0348,0.5706,1.6054
609.0,1.0485,0.6037,1.6522000000000001
610.0,1.0205,0.5674,1.5878999999999999
611.0,0.9169,0.5558,1.4727000000000001
612.0,1.0198,0.5811,1.6009
613.0,1.0374,0.5867,1.6241
614.0,0.9946,0.5878,1.5824
615.0,1.1214,0.6129,1.7343
616.0,1.0424,0.5489,1.5913
617.0,0.9717,0.5736,1.5453000000000001
618.0,0.974,0.5554,1.5293999999999999
619.0,1.0136,0.5683,1.5819
620.0,1.0288,0.5779,1.6067
621.0,0.9712,0.5339,1.5051
622.0,1.0046,0.5597,1.5642999999999998
